SpecID,PassNonPass,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,Scientific,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Nocturnal,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel,BodyMass-Comment,Record-Comment
5973,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Platyrinchus_saturatus,Cinnamon-crested Spadebill,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,80,20,0,0,0,Ref_9,1,Jessica,0,10.7,Dunning08,1,NA,NA
5974,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Platyrinchus_cancrominus,Stub-tailed Spadebill,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,50,50,0,0,0,0,Ref_9,1,Jessica,0,9.2,Dunning08,1,NA,NA
5975,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Platyrinchus_mystaceus,White-throated Spadebill,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,80,20,0,0,0,Ref_9,1,Jessica,0,9.7,Dunning08,1,NA,NA
5976,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Platyrinchus_coronatus,Golden-crowned Spadebill,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,80,20,0,0,0,Ref_9,1,Jessica,0,9.14,Dunning08,1,NA,NA
5977,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Platyrinchus_flavigularis,Yellow-throated Spadebill,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,C,Carolina,0,0,0,40,60,0,0,0,Ref_9,1,Jessica,0,10,Dunning08,1,NA,NA
5978,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Platyrinchus_platyrhynchos,White-crested Spadebill,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,10,90,0,0,0,Ref_9,1,Jessica,0,12,Dunning08,1,NA,NA
5979,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Platyrinchus_leucoryphus,Russet-winged Spadebill,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,0,100,0,0,0,Ref_9,1,Jessica,0,16,Dunning08,1,NA,NA
5980,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Onychorhynchus_coronatus,Amazonian Royal Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,30,70,0,0,0,Ref_9,1,Jessica,0,14,Dunning08,1,NA,NA
5981,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Onychorhynchus_occidentalis,Pacific Royal Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,30,70,0,0,0,Ref_9,1,Jessica,0,17,PrimScale,1,MarceloR,NA
5982,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Onychorhynchus_swainsoni,Atlantic Royal Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,30,70,0,0,0,Ref_9,1,Jessica,0,17,PrimScale,1,MarceloR,NA
5983,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiotriccus_ornatus,Ornate Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,30,70,0,0,0,Ref_9,1,Jessica,0,9.9,Dunning08,1,NA,NA
5985,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiophobus_flavicans,Flavescent Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,50,50,0,0,0,0,Ref_9,1,Jessica,0,12.7,Dunning08,1,NA,NA
5986,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiophobus_phoenicomitra,Orange-crested Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,50,50,0,0,0,0,Ref_9,1,Jessica,0,11,Dunning08,1,NA,NA
5987,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiophobus_inornatus,Unadorned Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,50,50,0,0,0,0,Ref_9,1,Jessica,0,11.2,Dunning08,1,NA,NA
5988,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiophobus_roraimae,Roraiman Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,30,70,0,0,0,Ref_9,1,Jessica,0,13.62,Dunning08,1,NA,NA
5989,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiophobus_pulcher,Handsome Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,0,0,100,0,0,Ref_9,1,Jessica,0,9.5,Dunning08,1,NA,NA
5990,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiophobus_lintoni,Orange-banded Flycatcher,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,0,100,0,0,0,Ref_9,1,Jessica,0,9.8,Dunning08,1,NA,NA
5991,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiophobus_ochraceiventris,Ochraceous-breasted Flycatcher,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,0,100,0,0,0,Ref_9,1,Jessica,0,10.47,Dunning08,1,NA,NA
5992,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiophobus_fasciatus,Bran-coloured Flycatcher,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,100,0,0,0,0,Ref_9,1,Jessica,0,9.9,Dunning08,1,NA,NA
5996,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiophobus_cryptoxanthus,Olive-chested Flycatcher,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,100,0,0,0,0,Ref_9,1,Jessica,0,9.8,Dunning08,1,NA,NA
5997,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Neopipo_cinnamomea,Cinnamon Manakin-tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,50,50,0,0,0,Ref_9,1,Jessica,0,7.7,Dunning08,1,NA,NA
5999,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Terenotriccus_erythrurus,Ruddy-tailed Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,30,70,0,0,0,Ref_9,1,Jessica,0,7.4,Dunning08,1,NA,NA
6000,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiobius_villosus,Tawny-breasted Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,30,70,0,0,0,Ref_9,1,Jessica,0,14.1,Dunning08,1,NA,NA
6001,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiobius_barbatus,Bearded Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,30,70,0,0,0,Ref_9,1,Jessica,0,11.9,PrimScale,1,NA,NA
6005,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiobius_atricaudus,Black-tailed Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,30,70,0,0,0,Ref_9,1,Jessica,0,10,Dunning08,1,NA,NA
6006,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Pyrrhomyias_cinnamomeus,Cinnamon Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,100,0,0,0,0,Ref_9,1,Jessica,0,9.9,Dunning08,1,NA,NA
6007,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Hirundinea_ferruginea,Cliff Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,33,33,33,0,0,Ref_9,1,Jessica,0,30.6,Dunning08,1,NA,NA
6010,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Cnemotriccus_fuscatus,Fuscous Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,40,40,20,0,0,0,Ref_9,1,Jessica,0,13.6,Dunning08,1,NA,NA
6011,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Lathrotriccus_euleri,Euler's Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,100,0,0,0,0,Ref_9,1,Jessica,0,11.33,Dunning08,1,NA,NA
6012,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Lathrotriccus_griseipectus,Grey-breasted Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,80,20,0,0,0,Ref_9,1,Jessica,0,11,Dunning08,1,NA,NA
6013,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Aphanotriccus_capitalis,Tawny-chested Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,100,0,0,0,0,Ref_9,1,Jessica,0,11.8,Dunning08,1,NA,NA
6014,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Aphanotriccus_audax,Black-billed Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,80,20,0,0,0,Ref_9,1,Jessica,0,11.22,Dunning08,1,NA,NA
6015,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Xenotriccus_callizonus,Belted Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,100,0,0,0,0,Ref_9,1,Jessica,0,11.2,Dunning08,1,NA,NA
6016,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Xenotriccus_mexicanus,Pileated Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,100,0,0,0,0,Ref_9,1,Jessica,0,13.8,Dunning08,1,NA,NA
6017,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Mitrephanes_phaeocercus,Tufted Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,20,80,0,0,0,Ref_9,1,Jessica,0,8.59,Dunning08,1,NA,NA
6018,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Mitrephanes_olivaceus,Olive Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,20,80,0,0,0,Ref_9,1,Jessica,0,10,Dunning08,1,NA,NA
6019,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Contopus_cooperi,Olive-sided Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,50,50,0,0,0,Ref_9,1,Jessica,0,32.1,Dunning08,1,NA,NA
6022,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Contopus_pertinax,Greater Pewee,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,0,100,0,0,0,Ref_9,1,Jessica,0,27.2,Dunning08,1,NA,NA
6023,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Contopus_lugubris,Dark Pewee,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,0,50,50,0,0,Ref_9,1,Jessica,0,21.5,Dunning08,1,NA,NA
6024,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Contopus_fumigatus,Smoke-coloured Pewee,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,33,33,33,0,0,Ref_9,1,Jessica,0,19.9,Dunning08,1,NA,NA
6026,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Contopus_ochraceus,Ochraceous Pewee,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,0,100,0,0,0,Ref_9,1,Jessica,0,23,Dunning08,1,NA,NA
6027,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Contopus_sordidulus,Western Wood-pewee,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,33,33,33,0,0,0,Ref_9,1,Jessica,0,13.1,Dunning08,1,NA,NA
6028,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Contopus_virens,Eastern Wood-pewee,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,33,33,33,0,0,0,Ref_9,1,Jessica,0,13.9,Dunning08,1,NA,NA
6029,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Contopus_cinereus,Tropical Pewee,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,30,70,0,0,0,Ref_9,1,Jessica,0,11.6,Dunning08,1,NA,NA
6030,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Contopus_nigrescens,Blackish Pewee,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,0,0,0,100,0,Ref_9,1,Jessica,0,9.5,Dunning08,1,NA,NA
6031,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Contopus_albogularis,White-throated Pewee,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,0,0,0,100,0,Ref_9,1,Jessica,0,9.6,Dunning08,1,NA,NA
6032,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Contopus_caribaeus,Greater Antillean Pewee,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,80,20,0,0,0,Ref_9,1,Jessica,0,10.5,Dunning08,1,NA,NA
6033,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Contopus_pallidus,Jamaican Pewee,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,80,20,0,0,0,Ref_9,1,Jessica,0,9.3,Dunning08,1,NA,NA
6034,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Contopus_hispaniolensis,Hispaniolan Pewee,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,0,100,0,0,0,Ref_9,1,Jessica,0,11.7,Dunning08,1,NA,NA
6035,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Contopus_latirostris,Lesser Antillean Pewee,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,33,33,33,0,0,0,Ref_9,1,Jessica,0,11.2,Dunning08,1,NA,NA
6036,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Empidonax_flaviventris,Yellow-bellied Flycatcher,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,20,80,0,0,0,0,Ref_9,1,Jessica,0,11.8,Dunning08,1,NA,NA
6037,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Empidonax_virescens,Acadian Flycatcher,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,33,33,33,0,0,Ref_9,1,Jessica,0,12.6,Dunning08,1,NA,NA
6038,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Empidonax_alnorum,Alder Flycatcher,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,0,100,0,0,0,Ref_9,1,Jessica,0,12.7,Dunning08,1,NA,NA
6040,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Empidonax_traillii,Willow Flycatcher,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,80,20,0,0,0,Ref_9,1,Jessica,0,13.39,Dunning08,1,NA,NA
6041,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Empidonax_albigularis,White-throated Flycatcher,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,100,0,0,0,0,Ref_9,1,Jessica,0,9.58,Dunning08,1,NA,NA
6042,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Empidonax_minimus,Least Flycatcher,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,80,20,0,0,0,Ref_9,1,Jessica,0,10,Dunning08,1,NA,NA
6043,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Empidonax_hammondii,Hammond's Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,33,33,33,0,0,0,Ref_9,1,Jessica,0,10.44,Dunning08,1,NA,NA
6044,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Empidonax_wrightii,Grey Flycatcher,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,50,50,0,0,0,0,Ref_9,1,Jessica,0,12.3,Dunning08,1,NA,NA
6045,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Empidonax_oberholseri,American Dusky Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,20,80,0,0,0,0,Ref_9,1,Jessica,0,10.4,Dunning08,1,NA,NA
6046,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Empidonax_affinis,Pine Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,B,Carolina,0,0,0,20,80,0,0,0,Ref_9,1,Jessica,0,11.3,Dunning08,1,NA,NA
6047,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Empidonax_difficilis,Pacific-slope Flycatcher,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,30,70,0,0,0,Ref_9,1,Jessica,0,10.7,Dunning08,1,NA,NA
6048,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Empidonax_occidentalis,Cordilleran Flycatcher,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,30,30,40,0,0,0,Ref_9,1,Jessica,0,11.6,Dunning08,1,NA,NA
6049,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Empidonax_flavescens,Yellowish Flycatcher,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,10,90,0,0,0,Ref_9,1,Jessica,0,12.5,Dunning08,1,NA,NA
6050,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Empidonax_fulvifrons,Buff-breasted Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,30,60,10,0,0,Ref_9,1,Jessica,0,7.9,Dunning08,1,NA,NA
6051,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Empidonax_atriceps,Black-capped Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,50,0,50,0,0,Ref_9,1,Jessica,0,9,Dunning08,1,NA,NA
6052,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Sayornis_phoebe,Eastern Phoebe,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,50,50,0,0,0,Ref_9,1,Jessica,0,19.7,Dunning08,1,NA,NA
6053,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Sayornis_saya,Say's Phoebe,90,0,0,0,0,0,10,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,50,50,0,0,0,0,Ref_9,1,Jessica,0,20.9,Dunning08,1,NA,NA
6054,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Sayornis_nigricans,Black Phoebe,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,80,20,0,0,0,Ref_9,1,Jessica,0,18.63,Dunning08,1,NA,NA
6058,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Pyrocephalus_rubinus,Vermilion Flycatcher,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,50,50,0,0,0,Ref_9,1,Jessica,0,14.4,Dunning08,1,NA,NA
6059,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Ochthoeca_frontalis,Crowned Chat-tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,50,50,0,0,0,0,Ref_9,1,Jessica,0,9.99,Dunning08,1,NA,NA
6060,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Ochthoeca_jelskii,Jelski's Chat-tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,80,20,0,0,0,Ref_9,1,Jessica,0,11.6,Dunning08,1,NA,NA
6061,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Ochthoeca_diadema,Yellow-bellied Chat-tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,50,50,0,0,0,0,Ref_9,1,Jessica,0,11.5,Dunning08,1,NA,NA
6062,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Ochthoeca_pulchella,Golden-browed Chat-tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,80,20,0,0,0,Ref_9,1,Jessica,0,12,Dunning08,1,NA,NA
6063,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Ochthoeca_cinnamomeiventris,Slaty-backed Chat-tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,80,20,0,0,0,Ref_9,1,Jessica,0,12,Dunning08,1,NA,NA
6064,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Ochthoeca_rufipectoralis,Rufous-breasted Chat-tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,0,100,0,0,0,Ref_9,1,Jessica,0,9.98,Dunning08,1,NA,NA
6065,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Ochthoeca_fumicolor,Brown-backed Chat-tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,50,50,0,0,0,0,Ref_9,1,Jessica,0,16.6,Dunning08,1,NA,NA
6069,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Ochthoeca_oenanthoides,D'Orbigny's Chat-tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,100,0,0,0,0,0,Ref_9,1,Jessica,0,17.7,Dunning08,1,NA,NA
6070,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Ochthoeca_leucophrys,White-browed Chat-tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,50,50,0,0,0,0,Ref_9,1,Jessica,0,13.1,Dunning08,1,NA,NA
6071,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Ochthoeca_piurae,Piura Chat-tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,C,Carolina,0,0,30,40,30,0,0,0,Genus,0,Walter,0,12.56,GenAvg,0,NA,NA
6072,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Tumbezia_salvini,Tumbes Tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,100,0,0,0,0,Ref_9,1,Jessica,0,12.2,Dunning08,1,NA,NA
6073,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Colorhamphus_parvirostris,Patagonian Tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,0,50,50,0,0,Ref_9,1,Jessica,0,10.6,Dunning08,1,NA,NA
6074,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Ochthornis_littoralis,Drab Water Tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,50,50,0,0,0,0,Ref_9,1,Jessica,0,13.4,Dunning08,1,NA,NA
6075,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Cnemarchus_erythropygius,Red-rumped Bush-tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,100,0,0,0,0,0,Ref_9,1,Jessica,0,41,PrimScale,1,MarceloR,NA
6076,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiotheretes_striaticollis,Streak-throated Bush-tyrant,50,0,0,0,50,0,0,0,0,0,Omnivore,Ref_9,A,Carolina,0,0,100,0,0,0,0,0,Ref_9,1,Jessica,0,61.2,Dunning08,1,NA,NA
6077,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiotheretes_pernix,Santa Marta Bush-tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,0,50,50,0,0,Ref_9,1,Jessica,0,48.1,GenAvg,0,NA,NA
6078,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiotheretes_fumigatus,Smoky Bush-tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,10,20,20,50,0,Ref_9,1,Jessica,0,33.4,Dunning08,1,NA,NA
6079,Passeriformes,Passeriformes,Tyrannidae,Tyrant-flycatchers,105,BL3,Myiotheretes_fuscorufus,Rufous-bellied Bush-tyrant,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,0,20,20,60,0,0,Ref_9,1,Jessica,0,31.7,Dunning08,1,NA,NA
