study,TITLE,AUTHORS,YEAR,JOURNAL,health,condition,toxtype,ptype,stress2,SAMPLE_SIZE,EFFECT_DIRECTION,pval,r,yi,vi,rlower,rupper,yir,ott_id,host.species,host.class,aqterr,parasite2,close,nonclose,vector,intermediate,routes,mroute,mlat,mlon,udiff_1000,udiff_10000,uchange_1000,uchange_10000,umean_1000,umean_10000,COUNTRY,HFPm,gdpbill,compdist
6238,prevalence of antibodies to canine parvovirus and distemper virus in wolves in the canadian rocky mountains,Nelson et al.,2012,JOURNAL OF WILDLIFE DISEASES,parasites,NA,NA,Seroprevalence,NA,99,1,0.48,0.009625096,0.009625393,0.010416667,-0.188144225,0.206644276,0.009625096,247341,Canis_lupus,mammals,terrestrial,Microparasite,1,1,0,0,2,multiple,52.25,-115.5,0,0,0,0,NA,NA,Canada,1.1,1400,0
6266,"Prevalence of Thermophilic Campylobacter Infections in Humans, Chickens and Crows in Morogoro, Tanzania",Mdegela et al.,2006,J. Vet. Med. B,parasites,NA,NA,Prevalence,NA,335,1,NA,0.097699144,0.098011787,0.003012048,-0.009554921,0.20273082,0.097699144,153563,Gallus_gallus,birds,terrestrial,Microparasite,1,1,0,0,2,multiple,-6.8913425,37.599901,0,0,0,0,NA,NA,Tanzania,7.04,28.6,22662
6271,"prevalence, genetic analyses, and risk factors associated with heartworm (dirofilaria immitis) in wild coyotes (canis latrans) from florida, usa",Aher et al.,2016,JOURNAL OF WILDLIFE DISEASES,parasites,NA,NA,Prevalence,NA,95,-1,0.034,-0.212007944,-0.215272856,0.010869565,-0.396604547,-0.01093205,-0.212007944,247331,Canis_latrans,mammals,terrestrial,Macroparasite,0,0,1,0,1,single,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,6.86,14400,NA
6271,"prevalence, genetic analyses, and risk factors associated with heartworm (dirofilaria immitis) in wild coyotes (canis latrans) from florida, usa",Aher et al.,2016,JOURNAL OF WILDLIFE DISEASES,parasites,NA,NA,Intensity,NA,37,1,0.313,0.169904691,0.17156852,0.029411765,-0.163092951,0.468150879,0.169904691,247331,Canis_latrans,mammals,terrestrial,Macroparasite,0,0,1,0,1,single,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,6.86,14400,NA
6271,"prevalence, genetic analyses, and risk factors associated with heartworm (dirofilaria immitis) in wild coyotes (canis latrans) from florida, usa",Aher et al.,2016,JOURNAL OF WILDLIFE DISEASES,condition,Raw,NA,NA,NA,48,1,0.636,0.070595564,0.070713192,0.022222222,-0.217910117,0.347754771,0.070595564,247331,Canis_latrans,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,6.86,14400,NA
6271,"prevalence, genetic analyses, and risk factors associated with heartworm (dirofilaria immitis) in wild coyotes (canis latrans) from florida, usa",Aher et al.,2016,JOURNAL OF WILDLIFE DISEASES,condition,Raw,NA,NA,NA,48,1,0.366,0.139051919,0.139958672,0.022222222,-0.151050713,0.407102222,0.139051919,247331,Canis_latrans,mammals,terrestrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,6.86,14400,NA
6272,"prevalence, genotype richness, and coinfection patterns of hemotropic mycoplasmas in raccoons (procyon lotor) on environmentally protected and urbanized barrier islands",Volokhov et al.,2017,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,parasites,NA,NA,Richness,NA,95,1,NA,0.502938732,0.553232166,0.010869565,0.335392365,0.63964491,0.502938732,348040,Procyon_lotor,mammals,terrestrial,Microparasite,NA,NA,NA,NA,NA,NA,31.395,-81.275,-1.996079397,-1.424847288,-0.733333421,-1.180830704,8.257012769,7.903333757,United States of America,6.86,14400,66150
6272,"prevalence, genotype richness, and coinfection patterns of hemotropic mycoplasmas in raccoons (procyon lotor) on environmentally protected and urbanized barrier islands",Volokhov et al.,2017,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,parasites,NA,NA,NA,NA,59,1,0.01666,0.56414474,0.638892123,0.017857143,0.360082701,0.716688799,0.56414474,348040,Procyon_lotor,mammals,terrestrial,Microparasite,NA,NA,NA,NA,NA,NA,31.395,-81.275,-1.996079397,-1.424847288,-0.733333421,-1.180830704,8.257012769,7.903333757,United States of America,6.86,14400,66150
6272,"prevalence, genotype richness, and coinfection patterns of hemotropic mycoplasmas in raccoons (procyon lotor) on environmentally protected and urbanized barrier islands",Volokhov et al.,2017,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,parasites,NA,NA,Prevalence,NA,95,1,2.62e-5,0.619741584,0.724585418,0.010869565,0.477889118,0.730092671,0.619741584,348040,Procyon_lotor,mammals,terrestrial,Microparasite,NA,NA,NA,NA,NA,NA,31.395,-81.275,-1.996079397,-1.424847288,-0.733333421,-1.180830704,8.257012769,7.903333757,United States of America,6.86,14400,66150
6339,reduced parasite infestation in urban eurasian blackbirds (turdus merula): a factor favoring urbanization?,Geue & Partecke,2008,CANADIAN JOURNAL OF ZOOLOGY-REVUE CANADIENNE DE ZOOLOGIE,parasites,NA,NA,Prevalence,NA,168,1,0.145,0.14036517,0.141298066,0.006060606,-0.011284444,0.285703011,0.14036517,568572,Turdus_merula,birds,terrestrial,Microparasite,0,0,1,0,1,single,47.94166667,11.33333334,-4.255337699,6.522871757,-6.600000175,0.698885282,17.56274568,17.13001166,Germany,18.81,3400,82050
6339,reduced parasite infestation in urban eurasian blackbirds (turdus merula): a factor favoring urbanization?,Geue & Partecke,2008,CANADIAN JOURNAL OF ZOOLOGY-REVUE CANADIENNE DE ZOOLOGIE,parasites,NA,NA,Prevalence,NA,168,1,0.05,0.158865022,0.160222116,0.006060606,0.007638978,0.302986851,0.158865022,568572,Turdus_merula,birds,terrestrial,Microparasite,0,0,1,0,1,single,47.94166667,11.33333334,-4.255337699,6.522871757,-6.600000175,0.698885282,17.56274568,17.13001166,Germany,18.81,3400,82050
6339,reduced parasite infestation in urban eurasian blackbirds (turdus merula): a factor favoring urbanization?,Geue & Partecke,2008,CANADIAN JOURNAL OF ZOOLOGY-REVUE CANADIENNE DE ZOOLOGIE,parasites,NA,NA,Prevalence,NA,168,1,NA,0.573730483,0.653066184,0.006060606,0.46249708,0.667183133,0.573730483,568572,Turdus_merula,birds,terrestrial,Microparasite,NA,NA,NA,NA,NA,NA,47.94166667,11.33333334,-4.255337699,6.522871757,-6.600000175,0.698885282,17.56274568,17.13001166,Germany,18.81,3400,82050
6339,reduced parasite infestation in urban eurasian blackbirds (turdus merula): a factor favoring urbanization?,Geue & Partecke,2008,CANADIAN JOURNAL OF ZOOLOGY-REVUE CANADIENNE DE ZOOLOGIE,parasites,NA,NA,Prevalence,NA,168,1,0.02,0.193802796,0.196285368,0.006060606,0.043674577,0.335371563,0.193802796,568572,Turdus_merula,birds,terrestrial,Microparasite,0,0,1,0,1,single,47.94166667,11.33333334,-4.255337699,6.522871757,-6.600000175,0.698885282,17.56274568,17.13001166,Germany,18.81,3400,82050
6373,"Reproductive failure of a human-tolerant species, the American kestrel, is associated with stress and human disturbance",Strasser & Heath,2013,Journal of Applied Ecology,stress,NA,NA,NA,GC/NL,89,-1,0.86,-0.018359702,-0.018361765,0.011627907,-0.225753261,0.190625896,-0.018359702,964519,Falco_sparverius,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,43.5440555,-116.3563055,0,0,0,0,NA,NA,United States of America,6.86,14400,14739
6373,"Reproductive failure of a human-tolerant species, the American kestrel, is associated with stress and human disturbance",Strasser & Heath,2013,Journal of Applied Ecology,stress,NA,NA,NA,GC/NL,89,-1,0.01,-0.2611556,-0.267348189,0.011627907,-0.445199106,-0.055941372,-0.2611556,964519,Falco_sparverius,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,43.5440555,-116.3563055,0,0,0,0,NA,NA,United States of America,6.86,14400,14739
6416,risk factors associated with west nile virus mortality in american crow populations in southern quebec,Ludwig et al.,2010,JOURNAL OF WILDLIFE DISEASES,parasites,NA,NA,Prevalence,NA,71,1,0.8068,0.07100424,0.071123927,0.014705882,-0.165033364,0.29934909,0.07100424,331952,Corvus_brachyrhynchos,birds,terrestrial,Microparasite,0,0,1,0,1,single,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6416,risk factors associated with west nile virus mortality in american crow populations in southern quebec,Ludwig et al.,2010,JOURNAL OF WILDLIFE DISEASES,parasites,NA,NA,Prevalence,NA,52,-1,0.05423,-0.406798639,-0.431769015,0.020408163,-0.611781718,-0.150619406,-0.406798639,331952,Corvus_brachyrhynchos,birds,terrestrial,Microparasite,0,0,1,0,1,single,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6448,"salmonella in raccoons (procyon lotor) in southern ontario, canada",Jardine et al.,2011,JOURNAL OF WILDLIFE DISEASES,parasites,NA,NA,Prevalence,NA,79,-1,0.01,-0.557784639,-0.629611491,0.013157895,-0.693379206,-0.384038463,-0.557784639,348040,Procyon_lotor,mammals,terrestrial,Microparasite,1,1,0,0,2,multiple,43.43333334,-79.10833333,-8.528790085,-2.055845941,0,0.242307692,4.798883506,4.979161826,Canada,1.1,1400,118297
6448,"salmonella in raccoons (procyon lotor) in southern ontario, canada",Jardine et al.,2011,JOURNAL OF WILDLIFE DISEASES,parasites,NA,NA,Prevalence,NA,50,-1,0.003,-0.765015594,-1.008197825,0.021276596,-0.860193427,-0.618336708,-0.765015594,348040,Procyon_lotor,mammals,terrestrial,Microparasite,1,1,0,0,2,multiple,43.5,-79.71666667,-8.528790085,-2.055845941,0,0.242307692,4.798883506,4.979161826,Canada,1.1,1400,118297
6519,Seroprevalence of hantaviruses in small wild mammals trapped in South Korea from 2005 to 2010,Lim et al.,2012,Journal of Vector Ecology,parasites,NA,NA,Seroprevalence,NA,561,-1,9.24e-7,-0.418253099,-0.445572853,0.001792115,-0.484267901,-0.347502972,-0.418253099,351537,Apodemus_agrarius,mammals,terrestrial,Microparasite,1,1,0,0,2,multiple,34.954265,127.158811,0,0,0,0,NA,NA,South Korea,17.82,901.9,162150
6526,Seroprevalence of Trypanosoma cruzi Among Eleven Potential Reservoir Species from Six States Across the Southern United States,Brown et al.,2010,Vector-borne and Zoonotic Diseases,parasites,NA,NA,Prevalence,NA,124,1,0.5212,0.123566551,0.124201276,0.008264463,-0.053924908,0.29348896,0.123566551,348040,Procyon_lotor,mammals,terrestrial,Microparasite,0,0,1,0,1,single,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,6.86,14400,NA
6526,Seroprevalence of Trypanosoma cruzi Among Eleven Potential Reservoir Species from Six States Across the Southern United States,Brown et al.,2010,Vector-borne and Zoonotic Diseases,parasites,NA,NA,Prevalence,NA,130,-1,0.6468,-0.07377029,-0.073904549,0.007874016,-0.242871377,0.099681985,-0.07377029,919171,Didelphis_virginiana,mammals,terrestrial,Microparasite,0,0,1,0,1,single,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,6.86,14400,NA
6527,Seroprevalence of Trypanosoma cruzi in raccoons from Tennessee,Maloney et al.,2010,Journal of Parasitology,parasites,NA,NA,Seroprevalence,NA,706,1,NA,0.100915485,0.101260166,0.001422475,0.027331915,0.17341131,0.100915485,348040,Procyon_lotor,mammals,terrestrial,Microparasite,0,0,1,0,1,single,NA,NA,NA,NA,NA,NA,NA,NA,United States of America,6.86,14400,NA
6591,"Sources of variation in plasma corticosterone and dehydroepiandrosterone in the male northern cardinal (Cardinalis cardinalis): II. Effects of urbanization, food supplementation and social stress",Wright & Fokidis,2016,General and Comparative Endocrinology,condition,Qualitative,NA,NA,NA,23,1,0.026,0.34843328,0.363659432,0.05,-0.074463749,0.66510918,0.34843328,307364,Cardinalis_cardinalis,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,28.5465945,-81.240848,0,0,0,0,NA,NA,United States of America,6.86,14400,31207
6591,"Sources of variation in plasma corticosterone and dehydroepiandrosterone in the male northern cardinal (Cardinalis cardinalis): II. Effects of urbanization, food supplementation and social stress",Wright & Fokidis,2016,General and Comparative Endocrinology,stress,NA,NA,NA,GC/NL,23,1,0.011,0.608690067,0.706837794,0.05,0.262299792,0.816123985,0.608690067,307364,Cardinalis_cardinalis,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,28.5465945,-81.240848,0,0,0,0,NA,NA,United States of America,6.86,14400,31207
6591,"Sources of variation in plasma corticosterone and dehydroepiandrosterone in the male northern cardinal (Cardinalis cardinalis): II. Effects of urbanization, food supplementation and social stress",Wright & Fokidis,2016,General and Comparative Endocrinology,condition,Adjusted,NA,NA,NA,23,1,0.031,0.301511345,0.311181252,0.05,-0.126400323,0.634816251,0.301511345,307364,Cardinalis_cardinalis,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,28.5465945,-81.240848,0,0,0,0,NA,NA,United States of America,6.86,14400,31207
6591,"Sources of variation in plasma corticosterone and dehydroepiandrosterone in the male northern cardinal (Cardinalis cardinalis): II. Effects of urbanization, food supplementation and social stress",Wright & Fokidis,2016,General and Comparative Endocrinology,stress,NA,NA,NA,other,23,1,0.372,0.273660132,0.280815993,0.05,-0.156157078,0.616337413,0.273660132,307364,Cardinalis_cardinalis,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,28.5465945,-81.240848,0,0,0,0,NA,NA,United States of America,6.86,14400,31207
6627,Stability in prey abundance may buffer Black Sparrowhawks Accipiter melanoleucus from health impacts of urbanization,Suri et al.,2016,Ibis,condition,Adjusted,NA,NA,NA,339,1,0.15,0.021035158,0.021038261,0.00297619,-0.085675981,0.127269162,0.021035158,818179,Accipiter_melanoleucus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South Africa,8.42,295.9,NA
6627,Stability in prey abundance may buffer Black Sparrowhawks Accipiter melanoleucus from health impacts of urbanization,Suri et al.,2016,Ibis,parasites,NA,NA,Intensity,NA,25,1,0.13,0.30528675,0.315339429,0.045454545,-0.102168561,0.625022315,0.30528675,818179,Accipiter_melanoleucus,birds,terrestrial,Microparasite,0,0,1,0,1,single,NA,NA,NA,NA,NA,NA,NA,NA,South Africa,8.42,295.9,NA
6627,Stability in prey abundance may buffer Black Sparrowhawks Accipiter melanoleucus from health impacts of urbanization,Suri et al.,2016,Ibis,parasites,NA,NA,Prevalence,NA,250,1,0.62,0.031622777,0.031633324,0.004048583,-0.092808348,0.155081345,0.031622777,818179,Accipiter_melanoleucus,birds,terrestrial,Microparasite,0,0,1,0,1,single,NA,NA,NA,NA,NA,NA,NA,NA,South Africa,8.42,295.9,NA
6627,Stability in prey abundance may buffer Black Sparrowhawks Accipiter melanoleucus from health impacts of urbanization,Suri et al.,2016,Ibis,stress,NA,NA,NA,GC/NL,250,1,0.61,0.032249031,0.032260218,0.004048583,-0.092186817,0.155693102,0.032249031,818179,Accipiter_melanoleucus,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South Africa,8.42,295.9,NA
6627,Stability in prey abundance may buffer Black Sparrowhawks Accipiter melanoleucus from health impacts of urbanization,Suri et al.,2016,Ibis,parasites,NA,NA,Intensity,NA,25,1,0.07,0.361662826,0.378797635,0.045454545,-0.039048226,0.662167269,0.361662826,818179,Accipiter_melanoleucus,birds,terrestrial,Microparasite,0,0,1,0,1,single,NA,NA,NA,NA,NA,NA,NA,NA,South Africa,8.42,295.9,NA
6627,Stability in prey abundance may buffer Black Sparrowhawks Accipiter melanoleucus from health impacts of urbanization,Suri et al.,2016,Ibis,parasites,NA,NA,Prevalence,NA,250,1,0.04,0.13311649,0.133911232,0.004048583,0.00920145,0.253005025,0.13311649,818179,Accipiter_melanoleucus,birds,terrestrial,Microparasite,0,0,1,0,1,single,NA,NA,NA,NA,NA,NA,NA,NA,South Africa,8.42,295.9,NA
6673,Surveillance for zoonotic and selected pathogens in harbor seals Phoca vitulina from central California,Greig et al.,2014,Diseases of Aquatic Organisms,parasites,NA,NA,Prevalence,NA,106,-1,NA,-0.754314052,-0.982889559,0.009708738,-0.826189482,-0.658277911,-0.754314052,698422,Phoca_vitulina,mammals,aquatic,Microparasite,0,1,0,0,1,single,38.0759725,-122.6895835,0,0,0,0,NA,NA,United States of America,6.86,14400,72774
6673,Surveillance for zoonotic and selected pathogens in harbor seals Phoca vitulina from central California,Greig et al.,2014,Diseases of Aquatic Organisms,parasites,NA,NA,Prevalence,NA,106,-1,0.024,-0.496476077,-0.544618559,0.009708738,-0.627777507,-0.337702996,-0.496476077,698422,Phoca_vitulina,mammals,aquatic,Microparasite,1,1,0,1,3,multiple,38.0759725,-122.6895835,0,0,0,0,NA,NA,United States of America,6.86,14400,72774
6673,Surveillance for zoonotic and selected pathogens in harbor seals Phoca vitulina from central California,Greig et al.,2014,Diseases of Aquatic Organisms,parasites,NA,NA,Prevalence,NA,106,1,0.589,0.254230238,0.259930193,0.009708738,0.06670998,0.424403849,0.254230238,698422,Phoca_vitulina,mammals,aquatic,Microparasite,1,1,0,0,2,multiple,38.0759725,-122.6895835,0,0,0,0,NA,NA,United States of America,6.86,14400,72774
6673,Surveillance for zoonotic and selected pathogens in harbor seals Phoca vitulina from central California,Greig et al.,2014,Diseases of Aquatic Organisms,parasites,NA,NA,Prevalence,NA,106,-1,0.313,-0.213183241,-0.216503788,0.009708738,-0.388154037,-0.023378538,-0.213183241,698422,Phoca_vitulina,mammals,aquatic,Microparasite,1,1,0,0,2,multiple,38.0759725,-122.6895835,0,0,0,0,NA,NA,United States of America,6.86,14400,72774
6673,Surveillance for zoonotic and selected pathogens in harbor seals Phoca vitulina from central California,Greig et al.,2014,Diseases of Aquatic Organisms,parasites,NA,NA,Prevalence,NA,106,1,0.012,0.5213965,0.578255727,0.009708738,0.367158368,0.647729274,0.5213965,698422,Phoca_vitulina,mammals,aquatic,Microparasite,0,1,0,0,1,single,38.0759725,-122.6895835,0,0,0,0,NA,NA,United States of America,6.86,14400,72774
6673,Surveillance for zoonotic and selected pathogens in harbor seals Phoca vitulina from central California,Greig et al.,2014,Diseases of Aquatic Organisms,parasites,NA,NA,Prevalence,NA,106,1,0.065,0.327451044,0.339970484,0.009708738,0.145802928,0.487740681,0.327451044,698422,Phoca_vitulina,mammals,aquatic,Microparasite,1,1,0,0,2,multiple,38.0759725,-122.6895835,0,0,0,0,NA,NA,United States of America,6.86,14400,72774
6673,Surveillance for zoonotic and selected pathogens in harbor seals Phoca vitulina from central California,Greig et al.,2014,Diseases of Aquatic Organisms,parasites,NA,NA,Prevalence,NA,106,-1,0.11,-0.167525556,-0.169119677,0.009708738,-0.347186146,0.023996705,-0.167525556,698422,Phoca_vitulina,mammals,aquatic,Microparasite,1,1,0,0,2,multiple,38.0759725,-122.6895835,0,0,0,0,NA,NA,United States of America,6.86,14400,72774
6673,Surveillance for zoonotic and selected pathogens in harbor seals Phoca vitulina from central California,Greig et al.,2014,Diseases of Aquatic Organisms,parasites,NA,NA,Prevalence,NA,106,1,0.239,0.219405609,0.223031572,0.009708738,0.029901666,0.393684231,0.219405609,698422,Phoca_vitulina,mammals,aquatic,Microparasite,1,1,0,0,2,multiple,38.0759725,-122.6895835,0,0,0,0,NA,NA,United States of America,6.86,14400,72774
6676,Survey for zoonotic pathogens in Norway rat populations from Europe,Heuser et al.,2016,Pest Management Science,parasites,NA,NA,Prevalence,NA,421,1,0.06,0.263624804,0.269999966,0.002392344,0.172395985,0.350369534,0.263624804,271555,Rattus_norvegicus,mammals,terrestrial,Microparasite,1,0,0,0,1,single,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6676,Survey for zoonotic pathogens in Norway rat populations from Europe,Heuser et al.,2016,Pest Management Science,parasites,NA,NA,Prevalence,NA,421,-1,0.02,-0.349171629,-0.364500053,0.002392344,-0.43038167,-0.262354319,-0.349171629,271555,Rattus_norvegicus,mammals,terrestrial,Microparasite,1,0,0,0,1,single,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6676,Survey for zoonotic pathogens in Norway rat populations from Europe,Heuser et al.,2016,Pest Management Science,parasites,NA,NA,Prevalence,NA,420,-1,NA,-0.699949127,-0.867200784,0.002398082,-0.74569224,-0.647638842,-0.699949127,271555,Rattus_norvegicus,mammals,terrestrial,Microparasite,1,1,0,0,2,multiple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6676,Survey for zoonotic pathogens in Norway rat populations from Europe,Heuser et al.,2016,Pest Management Science,parasites,NA,NA,Prevalence,NA,420,1,0.02,0.566972284,0.643049411,0.002398082,0.498320688,0.628558305,0.566972284,271555,Rattus_norvegicus,mammals,terrestrial,Microparasite,1,1,0,0,2,multiple,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6679,Survey on viral pathogens in wild red foxes (Vulpes vulpes) in Germany with emphasis on parvoviruses and analysis of a dna sequence from a red fox parvovirus,Truyen et al.,1998,Epidemiology and Infection,parasites,NA,NA,Prevalence,NA,500,-1,0.092,-0.145965679,-0.147015783,0.002012072,-0.230703306,-0.059030673,-0.145965679,821964,Vulpes_vulpes,mammals,terrestrial,Microparasite,1,1,0,0,2,multiple,53.8117365,12.70725,0,16.94834149,0,3.150000014,NA,NA,Germany,20.94,2100,509216
6739,The Effect of Acute Stress and Long-Term Corticosteroid Administration on Plasma Metabolites in an Urban and Desert Songbird,Davies et al.,2012,Physiological and Biochemical Zoology,stress,NA,NA,NA,GC/NL,12,1,0.815,0.091422778,0.091678771,0.111111111,-0.509195126,0.632156605,0.091422778,463022,Kieneria_aberti,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.3701,-112.25155,0,0,0,0,NA,NA,United States of America,6.86,14400,44657
6739,The Effect of Acute Stress and Long-Term Corticosteroid Administration on Plasma Metabolites in an Urban and Desert Songbird,Davies et al.,2012,Physiological and Biochemical Zoology,condition,Qualitative,NA,NA,NA,28,-1,0.644,-0.087331224,-0.087554263,0.04,-0.445880793,0.295369207,-0.087331224,463022,Kieneria_aberti,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.3701,-112.25155,0,0,0,0,NA,NA,United States of America,6.86,14400,44657
6739,The Effect of Acute Stress and Long-Term Corticosteroid Administration on Plasma Metabolites in an Urban and Desert Songbird,Davies et al.,2012,Physiological and Biochemical Zoology,condition,Raw,NA,NA,NA,28,-1,0.357,-0.180921203,-0.182934901,0.04,-0.518969007,0.206064575,-0.180921203,463022,Kieneria_aberti,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.3701,-112.25155,0,0,0,0,NA,NA,United States of America,6.86,14400,44657
6739,The Effect of Acute Stress and Long-Term Corticosteroid Administration on Plasma Metabolites in an Urban and Desert Songbird,Davies et al.,2012,Physiological and Biochemical Zoology,stress,NA,NA,NA,GC/NL,28,1,0.235,0.200700738,0.203462597,0.04,-0.186327824,0.533807836,0.200700738,463022,Kieneria_aberti,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,33.3701,-112.25155,0,0,0,0,NA,NA,United States of America,6.86,14400,44657
6778,"the impact of land use, season, age, and sex on the prevalence and intensity of baylisascaris procyonis infections in raccoons (procyon lotor) from ontario, canada",Jardine et al.,2014,JOURNAL OF WILDLIFE DISEASES,parasites,NA,NA,Prevalence,NA,128,1,0.095,0.644061091,0.765082811,0.008,0.529736142,0.735400155,0.644061091,348040,Procyon_lotor,mammals,terrestrial,Macroparasite,0,1,0,1,2,multiple,43.8325535,-80.1190905,-11.22247055,-9.154075317,0,-0.145741325,6.638069917,5.742968258,Canada,1.1,1400,166091
6778,"the impact of land use, season, age, and sex on the prevalence and intensity of baylisascaris procyonis infections in raccoons (procyon lotor) from ontario, canada",Jardine et al.,2014,JOURNAL OF WILDLIFE DISEASES,parasites,NA,NA,Intensity,NA,128,1,0.004,0.25439596,0.260107374,0.008,0.084600162,0.409834155,0.25439596,348040,Procyon_lotor,mammals,terrestrial,Macroparasite,0,1,0,1,2,multiple,43.8325535,-80.1190905,-11.22247055,-9.154075317,0,-0.145741325,6.638069917,5.742968258,Canada,1.1,1400,166091
6778,"the impact of land use, season, age, and sex on the prevalence and intensity of baylisascaris procyonis infections in raccoons (procyon lotor) from ontario, canada",Jardine et al.,2014,JOURNAL OF WILDLIFE DISEASES,parasites,NA,NA,Intensity,NA,128,1,0.074,0.157915803,0.159248471,0.008,-0.016054658,0.322605879,0.157915803,348040,Procyon_lotor,mammals,terrestrial,Macroparasite,0,1,0,1,2,multiple,43.8325535,-80.1190905,-11.22247055,-9.154075317,0,-0.145741325,6.638069917,5.742968258,Canada,1.1,1400,166091
6778,"the impact of land use, season, age, and sex on the prevalence and intensity of baylisascaris procyonis infections in raccoons (procyon lotor) from ontario, canada",Jardine et al.,2014,JOURNAL OF WILDLIFE DISEASES,parasites,NA,NA,Prevalence,NA,128,1,0.023,0.383710486,0.404403543,0.008,0.225173242,0.522453203,0.383710486,348040,Procyon_lotor,mammals,terrestrial,Macroparasite,0,1,0,1,2,multiple,43.8325535,-80.1190905,-11.22247055,-9.154075317,0,-0.145741325,6.638069917,5.742968258,Canada,1.1,1400,166091
6784,"The impact of urban environment on oxidative damage (TBARS) and antioxidant systems in lungs and liver of great tits, Parus major",Isaksson et al.,2009,Environmental Research,stress,NA,NA,NA,other,24,-1,0.749,-0.068920654,-0.069030092,0.047619048,-0.459541036,0.344041215,-0.068920654,515143,Parus_major,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,57.678724,11.952487,0,-2.0970135,0,0,0.130975463,1.04850675,Sweden,6.46,219.7,3294
6784,"The impact of urban environment on oxidative damage (TBARS) and antioxidant systems in lungs and liver of great tits, Parus major",Isaksson et al.,2009,Environmental Research,stress,NA,NA,NA,other,24,1,0.874,0.034357287,0.034370815,0.047619048,-0.374226053,0.431769832,0.034357287,515143,Parus_major,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,57.678724,11.952487,0,-2.0970135,0,0,0.130975463,1.04850675,Sweden,6.46,219.7,3294
6784,"The impact of urban environment on oxidative damage (TBARS) and antioxidant systems in lungs and liver of great tits, Parus major",Isaksson et al.,2009,Environmental Research,stress,NA,NA,NA,other,30,-1,0.532,-0.116786095,-0.11732143,0.037037037,-0.457793897,0.254177503,-0.116786095,515143,Parus_major,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,57.678724,11.952487,0,-2.0970135,0,0,0.130975463,1.04850675,Sweden,6.46,219.7,3294
6784,"The impact of urban environment on oxidative damage (TBARS) and antioxidant systems in lungs and liver of great tits, Parus major",Isaksson et al.,2009,Environmental Research,stress,NA,NA,NA,other,27,1,0.005,0.537816788,0.601078823,0.041666667,0.198338911,0.762078714,0.537816788,515143,Parus_major,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,57.678724,11.952487,0,-2.0970135,0,0,0.130975463,1.04850675,Sweden,6.46,219.7,3294
6784,"The impact of urban environment on oxidative damage (TBARS) and antioxidant systems in lungs and liver of great tits, Parus major",Isaksson et al.,2009,Environmental Research,stress,NA,NA,NA,other,24,-1,0.067,-0.379607805,-0.399601343,0.047619048,-0.679023866,0.02809047,-0.379607805,515143,Parus_major,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,57.678724,11.952487,0,-2.0970135,0,0,0.130975463,1.04850675,Sweden,6.46,219.7,3294
6784,"The impact of urban environment on oxidative damage (TBARS) and antioxidant systems in lungs and liver of great tits, Parus major",Isaksson et al.,2009,Environmental Research,stress,NA,NA,NA,other,24,1,0.86,0.037274271,0.037291548,0.047619048,-0.371711613,0.434143068,0.037274271,515143,Parus_major,birds,terrestrial,NA,NA,NA,NA,NA,NA,NA,57.678724,11.952487,0,-2.0970135,0,0,0.130975463,1.04850675,Sweden,6.46,219.7,3294
