ID,longitude,latitude,timestamp
182318_61395,-122.2922287,38.17583847,12/5/2018 7:46
182318_61395,-122.2943954,38.15605927,12/5/2018 10:46
182318_61395,-122.2963715,38.19216537,12/5/2018 13:46
182318_61395,-122.295784,38.18419647,12/5/2018 16:47
182318_61395,-122.2902298,38.18599701,12/5/2018 19:47
182318_61395,-122.2890778,38.188694,12/5/2018 22:47
182318_61395,-122.2914124,38.17638016,12/6/2018 1:46
182318_61395,-122.3046112,38.18096542,12/6/2018 4:47
182318_61395,-122.3065491,38.18249512,12/6/2018 7:46
182318_61395,-122.3021622,38.19246292,12/6/2018 10:47
182318_61395,-122.293663,38.18261337,12/6/2018 13:46
182318_61395,-122.3406906,38.16372299,12/6/2018 16:47
182318_61395,-122.3381195,38.16346741,12/6/2018 19:47
182318_61395,-122.3414917,38.16203308,12/6/2018 22:47
182318_61395,-122.2909546,38.16709137,12/7/2018 1:47
182318_61395,-122.3110352,38.18076324,12/7/2018 7:47
182318_61395,-122.3101883,38.18059158,12/7/2018 10:47
182318_61395,-122.3071289,38.17911148,12/7/2018 13:46
182318_61395,-122.3204193,38.16606522,12/7/2018 16:47
182318_61395,-122.3220978,38.16535187,12/7/2018 19:47
182318_61395,-122.3226089,38.16493607,12/7/2018 22:47
182318_61395,-122.3255386,38.163414,12/8/2018 4:47
182318_61395,-122.2935715,38.17713165,12/8/2018 7:47
182318_61395,-122.304306,38.1584549,12/8/2018 10:47
182318_61395,-122.3014221,38.15029144,12/8/2018 13:47
182318_61395,-122.3201141,38.16558838,12/8/2018 16:47
182318_61395,-122.3217087,38.1646843,12/8/2018 19:47
182318_61395,-122.3196869,38.16532135,12/8/2018 22:47
182318_61395,-122.3034439,38.19557953,12/9/2018 1:47
182318_61395,-122.302803,38.19681549,12/9/2018 4:47
182318_61395,-122.303154,38.1960144,12/9/2018 7:47
182318_61395,-122.2985001,38.19653702,12/9/2018 10:47
182318_61395,-122.3000946,38.19792938,12/9/2018 13:47
182319_61457,-122.3032684,38.20514297,12/21/2018 16:55
182319_61457,-122.3056183,38.20380402,12/21/2018 19:55
182319_61457,-122.3056183,38.20382309,12/21/2018 22:55
182319_61457,-122.3030777,38.2055397,12/22/2018 1:55
182319_61457,-122.3036346,38.20517349,12/22/2018 4:55
182319_61457,-122.3028793,38.20524597,12/22/2018 7:56
182319_61457,-122.299614,38.20337296,12/22/2018 10:55
182319_61457,-122.299263,38.20323181,12/22/2018 13:55
182319_61457,-122.2966003,38.1926384,12/22/2018 16:55
182319_61457,-122.2956085,38.19491577,12/22/2018 19:55
182319_61457,-122.2964096,38.19475937,12/22/2018 22:55
182319_61457,-122.2965622,38.19482803,12/23/2018 1:55
182319_61457,-122.2966614,38.19250488,12/23/2018 4:55
182319_61457,-122.2965012,38.19259644,12/23/2018 7:55
182319_61457,-122.2964249,38.19485474,12/23/2018 10:55
182319_61457,-122.296402,38.19481659,12/23/2018 13:55
182319_61457,-122.303978,38.19645691,12/23/2018 16:56
182319_61457,-122.2942505,38.19944382,12/23/2018 19:55
182319_61457,-122.2964401,38.19477081,12/23/2018 22:55
182319_61457,-122.296257,38.19470596,12/24/2018 1:55
182319_61457,-122.3040848,38.19719315,12/24/2018 4:55
182319_61457,-122.3024902,38.19580078,12/24/2018 10:56
182319_61457,-122.2968445,38.19451141,12/24/2018 13:55
182319_61457,-122.2966766,38.19483185,12/24/2018 16:55
182319_61457,-122.3041534,38.19712448,12/24/2018 19:56
182319_61457,-122.2964859,38.19481659,12/24/2018 22:55
182319_61457,-122.2964096,38.19478226,12/25/2018 1:55
182319_61457,-122.2964401,38.19480896,12/25/2018 4:55
182319_61457,-122.3040619,38.19713593,12/25/2018 7:55
182319_61457,-122.294548,38.19781113,12/25/2018 10:55
182319_61457,-122.2960815,38.19474411,12/25/2018 13:55
182319_61457,-122.2799759,38.17015457,12/26/2018 16:56
182319_61457,-122.2801743,38.1689415,12/26/2018 19:55
182319_61457,-122.2805252,38.17127228,12/26/2018 22:56
182319_61457,-122.2920456,38.186409,12/27/2018 1:55
182319_61457,-122.2910919,38.18696213,12/27/2018 4:55
182319_61457,-122.3127365,38.1891861,12/27/2018 7:56
182319_61457,-122.3133469,38.18937683,12/27/2018 10:56
182319_61457,-122.3036804,38.19352341,12/27/2018 13:56
182319_61457,-122.2799149,38.17073822,12/27/2018 16:55
182319_61457,-122.2794342,38.16960907,12/27/2018 19:55
182319_61457,-122.280365,38.17081451,12/27/2018 22:56
182319_61457,-122.3044128,38.18315506,12/28/2018 1:56
182319_61457,-122.2995682,38.18102264,12/28/2018 4:56
182319_61457,-122.2883682,38.17164993,12/28/2018 7:56
182319_61457,-122.2795029,38.17014313,12/28/2018 10:56
182319_61457,-122.2823181,38.17037582,12/28/2018 13:56
182319_61457,-122.2799149,38.17076874,12/28/2018 16:56
182319_61457,-122.2800369,38.16973877,12/28/2018 19:55
182319_61457,-122.279892,38.16993332,12/28/2018 22:56
182319_61457,-122.3014603,38.16924667,12/29/2018 1:56
182319_61457,-122.3021851,38.16941833,12/29/2018 7:55
182319_61457,-122.2803268,38.16934967,12/29/2018 10:56
182319_61457,-122.2808151,38.17089844,12/29/2018 13:56
182319_61457,-122.2778854,38.17229843,12/29/2018 19:56
182319_61457,-122.2786789,38.16975021,12/29/2018 22:56
182319_61457,-122.2800522,38.17083359,12/30/2018 1:56
182319_61457,-122.2739105,38.17636108,12/30/2018 4:56
182319_61457,-122.2799606,38.16938019,12/30/2018 7:55
182319_61457,-122.2797318,38.1693306,12/30/2018 10:55
182319_61457,-122.2795792,38.17101669,12/30/2018 13:56
182319_61457,-122.2749786,38.17658997,12/30/2018 16:56
182319_61457,-122.2784348,38.17255402,12/30/2018 19:55
182319_61457,-122.278862,38.16959,12/30/2018 22:56
182319_61457,-122.2805099,38.16932678,12/31/2018 1:55
182319_61457,-122.2793427,38.17073822,12/31/2018 7:56
182319_61457,-122.2797928,38.16933823,12/31/2018 10:55
182319_61457,-122.2798233,38.17034149,12/31/2018 13:55
182319_61457,-122.2806168,38.17146301,12/31/2018 19:55
182319_61457,-122.2790985,38.16958237,12/31/2018 22:56
182319_61457,-122.279808,38.16933823,1/1/2019 1:55
182319_61457,-122.2807236,38.16946793,1/1/2019 4:55
182319_61457,-122.2813644,38.16955185,1/1/2019 7:55
182319_61457,-122.2798233,38.16939163,1/1/2019 10:56
182319_61457,-122.2799149,38.16995621,1/1/2019 13:56
182319_61457,-122.2807999,38.17098999,1/1/2019 16:56
182319_61457,-122.2817383,38.17023468,1/1/2019 19:56
182319_61457,-122.280365,38.17043686,1/1/2019 22:55
182319_61457,-122.2797852,38.16928482,1/2/2019 1:55
182319_61457,-122.2810211,38.17067337,1/2/2019 4:56
182319_61457,-122.2804565,38.17101669,1/2/2019 7:56
182319_61457,-122.2797089,38.17079926,1/2/2019 10:56
182319_61457,-122.2803268,38.17038345,1/2/2019 13:55
191540.1,-121.9861145,38.14204788,5/21/2019 12:57
191540.1,-121.9861374,38.1419487,5/21/2019 13:27
191540.1,-121.9860535,38.14194489,5/21/2019 13:58
191540.1,-121.9858398,38.14197922,5/21/2019 14:28
191540.1,-121.9917679,38.13580322,5/21/2019 14:58
191540.1,-121.9917068,38.13576508,5/21/2019 15:27
191540.1,-121.9882736,38.13689423,5/21/2019 15:57
191540.1,-121.9893951,38.1422081,5/21/2019 16:27
191540.1,-121.9846725,38.14290237,5/21/2019 16:57
191540.1,-121.9853287,38.14347839,5/21/2019 17:28
191540.1,-121.9890213,38.14320755,5/21/2019 17:57
191540.1,-121.9857178,38.14274597,5/21/2019 19:13
191540.1,-121.9889679,38.14315033,5/21/2019 19:43
191540.1,-121.9891739,38.14295578,5/21/2019 20:13
191540.1,-121.9896317,38.14290619,5/21/2019 20:43
191540.1,-121.9894104,38.14293671,5/21/2019 21:13
191540.1,-121.9896698,38.14281845,5/21/2019 21:43
191540.1,-121.9897995,38.14282227,5/21/2019 22:13
191540.1,-121.9897919,38.14286423,5/21/2019 22:43
191540.1,-121.9853897,38.14324188,5/21/2019 23:13
191540.1,-121.9862747,38.14308929,5/21/2019 23:43
191540.1,-121.9859161,38.14192963,5/22/2019 0:13
191540.1,-121.9861908,38.14191055,5/22/2019 0:43
191540.1,-121.9860916,38.14194489,5/22/2019 1:13
191540.1,-121.9860611,38.14193344,5/22/2019 1:43
191540.1,-121.9897537,38.14216995,5/22/2019 2:13
191540.1,-121.9896545,38.14230728,5/22/2019 2:43
191540.1,-121.986145,38.14188004,5/22/2019 3:14
191540.1,-121.986084,38.14196014,5/22/2019 3:43
191540.1,-121.9861069,38.14196014,5/22/2019 4:13
191540.1,-121.986145,38.1418457,5/22/2019 4:44
191540.1,-121.9860992,38.14195633,5/22/2019 5:13
191540.1,-121.9860687,38.14193344,5/22/2019 6:18
191540.1,-121.986084,38.14196396,5/22/2019 7:17
191540.1,-121.9860611,38.14195633,5/22/2019 8:17
191540.1,-121.9861374,38.14206696,5/22/2019 9:17
191540.1,-121.9861221,38.14198685,5/22/2019 10:18
191540.1,-121.9874496,38.14408875,5/22/2019 11:17
191540.1,-121.9895935,38.14284515,5/22/2019 12:17
191540.1,-121.9886169,38.14300156,5/22/2019 13:17
191540.1,-121.9861526,38.14194107,5/22/2019 14:17
191540.1,-121.9859543,38.14207077,5/22/2019 15:18
191540.1,-121.9861908,38.14219666,5/22/2019 16:17
191540.1,-121.9860687,38.1419754,5/22/2019 17:17
191540.1,-121.9915543,38.13588333,5/22/2019 18:17
191540.1,-121.9907913,38.14353561,5/22/2019 19:17
191540.1,-121.9907455,38.14450073,5/22/2019 20:17
191540.1,-121.9884872,38.14402771,5/22/2019 21:17
191540.1,-121.9884567,38.14402771,5/22/2019 21:47
191540.1,-121.9892349,38.14295959,5/22/2019 22:17
191540.1,-121.9897156,38.14287186,5/22/2019 22:47
191540.1,-121.9898605,38.14284897,5/22/2019 23:17
191540.1,-121.9899445,38.14268875,5/22/2019 23:47
191540.1,-121.9899445,38.14260101,5/23/2019 0:17
191540.1,-121.9901962,38.14261246,5/23/2019 0:47
191540.1,-121.9860916,38.14191055,5/23/2019 1:17
191540.1,-121.986084,38.14195251,5/23/2019 1:47
191540.1,-121.986084,38.14193726,5/23/2019 2:17
191540.1,-121.9861679,38.14190292,5/23/2019 2:47
191540.1,-121.9860764,38.14216614,5/23/2019 3:17
191540.1,-121.9861221,38.14197159,5/23/2019 3:47
191540.1,-121.9860916,38.14197159,5/23/2019 4:17
191540.1,-121.9855957,38.14190292,5/23/2019 4:47
191540.1,-121.9861145,38.14196396,5/23/2019 5:17
191540.1,-121.9861298,38.14196777,5/23/2019 5:48
191540.1,-121.9862137,38.14208603,5/23/2019 7:02
191540.1,-121.9860001,38.14202499,5/23/2019 8:02
191540.1,-121.9860764,38.14196396,5/23/2019 9:02
191540.1,-121.9860916,38.14196777,5/23/2019 10:03
191540.1,-121.990242,38.14273453,5/23/2019 11:02
191540.1,-121.9852142,38.14202881,5/23/2019 12:02
191540.1,-121.9860992,38.14192581,5/23/2019 13:02
191540.1,-121.9861069,38.14194489,5/23/2019 14:03
191540.1,-121.9860764,38.14196396,5/23/2019 15:02
191540.1,-121.9890289,38.14305115,5/23/2019 16:02
191540.1,-121.9911346,38.1354332,5/23/2019 17:02
191540.1,-121.9899292,38.14290619,5/23/2019 18:02
191540.1,-121.9899597,38.14295959,5/23/2019 19:02
191540.1,-121.9887466,38.14248657,5/23/2019 20:03
191540.1,-121.9860611,38.14190674,5/23/2019 21:02
191540.1,-121.9860611,38.14199829,5/23/2019 22:02
191540.1,-121.9860916,38.14193344,5/23/2019 23:02
191540.1,-121.9902267,38.14252853,5/24/2019 0:02
191540.1,-121.9899445,38.14273453,5/24/2019 1:02
191540.1,-121.990181,38.14278793,5/24/2019 2:02
191540.1,-121.9861069,38.14195251,5/24/2019 3:02
191540.1,-121.9860992,38.14194107,5/24/2019 4:02
191540.1,-121.9860764,38.14194489,5/24/2019 5:02
191540.1,-121.986084,38.14197159,5/24/2019 6:03
191540.1,-121.986084,38.14196777,5/24/2019 7:02
191540.1,-121.986084,38.1419754,5/24/2019 8:03
191540.1,-121.986084,38.14194489,5/24/2019 9:02
191540.1,-121.9860687,38.14191055,5/24/2019 10:03
191540.1,-121.9861069,38.14194489,5/24/2019 11:02
191540.1,-121.9903641,38.14333344,5/24/2019 12:02
191540.1,-121.9907837,38.14352798,5/24/2019 13:02
191540.1,-121.9861221,38.14192963,5/24/2019 14:02
191540.1,-121.9861221,38.14194107,5/24/2019 15:02
191540.1,-121.9901047,38.14337158,5/24/2019 16:02
191540.1,-121.9902344,38.14327621,5/24/2019 17:02
191540.1,-121.9902954,38.14338684,5/24/2019 18:02
191540.1,-121.9902878,38.14330673,5/24/2019 19:02
191540.1,-121.9901962,38.14328003,5/24/2019 20:02
191540.1,-121.9900818,38.14318848,5/24/2019 21:02
191540.1,-121.9839325,38.14320374,5/24/2019 22:02
191540.1,-121.9862061,38.14042664,5/24/2019 23:02
191540.1,-121.9862289,38.14042282,5/25/2019 0:02
191540.1,-121.9902344,38.14268494,5/25/2019 1:02
191540.1,-121.9881592,38.14628601,5/25/2019 2:02
191540.1,-121.9879761,38.14599991,5/25/2019 3:02
191540.1,-121.9900665,38.14317703,5/25/2019 4:02
191540.1,-121.9902954,38.14326477,5/25/2019 5:02
191540.1,-121.9903412,38.14345169,5/25/2019 6:02
191540.1,-121.9907532,38.1435585,5/25/2019 7:02
191540.1,-121.9906387,38.14355469,5/25/2019 8:02
191540.1,-121.990799,38.14363861,5/25/2019 9:02
191540.1,-121.9907608,38.14356995,5/25/2019 10:02
191540.1,-121.9907684,38.14356232,5/25/2019 11:02
191540.1,-121.9913712,38.14222336,5/25/2019 12:02
191540.1,-121.986145,38.14197159,5/25/2019 13:03
191540.1,-121.9860992,38.14193726,5/25/2019 14:02
191540.1,-121.9861679,38.1419487,5/25/2019 15:02
191540.1,-121.9860306,38.14189148,5/25/2019 16:02
191540.1,-121.9860535,38.14197922,5/25/2019 17:02
191540.1,-121.9860992,38.14194489,5/25/2019 18:02
191540.1,-121.986084,38.14194107,5/25/2019 19:02
191540.1,-121.9860077,38.14200974,5/25/2019 21:02
191540.1,-121.9860458,38.14198303,5/25/2019 22:02
191540.1,-121.9861374,38.14188385,5/25/2019 23:02
191540.1,-121.9861755,38.14191818,5/26/2019 0:02
191540.1,-121.9903259,38.14336014,5/26/2019 2:03
191540.1,-121.9903412,38.14343262,5/26/2019 3:02
191540.1,-121.9860687,38.14191055,5/26/2019 9:03
191545.1,-121.9860611,38.13392258,5/18/2019 12:58
191545.1,-121.984642,38.13455582,5/18/2019 13:28
191545.1,-121.9846649,38.1345253,5/18/2019 13:58
191545.1,-121.984787,38.13458252,5/18/2019 14:28
191545.1,-121.9849701,38.1345787,5/18/2019 14:58
191545.1,-121.9693527,38.13321686,5/18/2019 15:28
191545.1,-121.9687653,38.13282013,5/18/2019 15:58
191545.1,-121.9688034,38.13282013,5/18/2019 16:29
191545.1,-121.9688416,38.13286972,5/18/2019 16:58
